0.8127784125,109.60225901593859,6.95908e-08
0.8185839726,107.39751812073548,5.97181e-08
0.8244310009,107.65415858370324,7.30707e-08
0.8303197938,106.93757093963964,7.31897e-08
0.8362506495,105.94466818601056,9.25758e-08
0.8422238684,105.80087100803917,1.0459399999999999e-07
0.8482397532,103.79125028253623,1.1115399999999999e-07
0.8542986086,97.7483586842706,1.11293e-07
0.8604007415,104.28133310419648,1.14888e-07
0.8665464611,98.95780994995181,1.16182e-07
0.8727360786,101.95232353838044,1.16119e-07
0.8789699078,101.5407164238224,1.14403e-07
0.8852482642,101.10510385637627,1.1112099999999999e-07
0.8915714661,100.96373912100977,9.96664e-08
0.8979398337,99.89485650224084,5.11913e-08
0.9043536897,98.7504662023268,6.382170000000001e-08
0.9108133589,98.14585199874696,4.41213e-08
0.9173191686,97.99720173916054,4.78482e-08
0.9238714484,94.68347527886725,5.83603e-08
0.9304705302,96.74487333513552,1.42903e-08
0.9371167482,95.96450274886713,6.43406e-09
0.9438104393,93.5996598512679,7.713920000000001e-09
0.9505519424,94.43906010380232,8.19295e-09
0.9573415992,92.37236762165016,1.64369e-08
0.9641797535,92.48806002374918,2.62754e-08
0.9710667517,91.9735024613597,5.53344e-08
0.9780029428000001,91.40945760919662,5.62461e-08
0.9849886781,91.06472248383012,8.77086e-08
0.9920243115,90.0841554831378,1.02686e-07
0.9991101994,89.49384372599694,1.08968e-07
1.006246701,86.57300767373084,1.0877299999999999e-07
1.013434177,87.96787197028449,1.10937e-07
1.020672993,87.30036323495098,1.10282e-07
1.027963514,86.6835165345271,1.13053e-07
1.035306111,85.32791396090956,1.1521599999999999e-07
1.042701154,84.83876674005371,1.1386399999999999e-07
1.05014902,84.51802180776622,1.1276099999999999e-07
1.057650084,83.29547543203287,1.10318e-07
1.065204728,82.42169144620037,1.06484e-07
1.072813333,81.3129880426956,1.0563199999999999e-07
1.080476285,80.47034502992531,1.0077e-07
1.088193973,79.83721321187613,9.23807e-08
1.095966787,77.56114286326051,7.295940000000001e-08
1.103795121,78.86251819255105,4.56019e-08
1.111679372,78.35020851839276,2.48568e-08
1.119619939,77.61519538278301,2.75398e-09
1.127617224,76.58299206070868,1.752e-09
1.135671633,76.05748485538908,3.28248e-09
1.143783573,75.24706093347379,3.19084e-09
1.151953456,75.11126816999463,5.31705e-09
1.160181695,73.57206712254127,2.79077e-08
1.168468707,73.49406737329244,4.88328e-08
1.176814912,72.82647881467736,6.13443e-08
1.185220733,71.28880854715189,5.8476200000000005e-08
1.193686595,71.93862858438396,6.801499999999999e-08
1.202212928,70.06674599886117,6.4638e-08
1.210800163,70.00889242523398,7.3621e-08
1.219448736,70.12343636914974,8.61293e-08
1.228159084,69.30060283896839,9.46947e-08
1.236931649,68.8397844319624,1.07144e-07
1.245766875,68.07597577424761,1.07757e-07
1.25466521,67.55733632438933,1.00279e-07
1.263627104,66.79117609030354,8.03622e-08
1.272653012,66.7288131653931,8.49743e-08
1.281743391,63.76816524625369,1.01196e-07
1.290898701,65.31157181102836,9.2054e-08
1.300119406,64.91637457310497,7.34985e-08
1.309405973,64.01775583881974,5.57895e-08
1.318758873,63.31124636609075,3.8001699999999995e-08
1.328178579,62.60267735604086,1.74862e-08
1.337665569,62.44061758471019,8.715e-09
1.347220323,61.74906637346049,7.4451e-10
1.356843325,61.266578205264,2.28584e-10
1.366535063,60.442052035364824,2.0164400000000002e-10
1.376296028,60.108743237612885,2.1665300000000002e-10
1.386126714,59.45504790778622,2.10052e-10
1.396027619,58.8962612758922,2.10067e-10
1.405999245,58.3559028981869,2.1213100000000003e-10
1.416042097,57.71699682914409,2.4679200000000005e-10
1.426156683,56.83724923572959,3.3514500000000004e-10
1.436343516,56.38291842171432,3.6222500000000006e-10
1.446603113,55.61639645312218,7.705500000000001e-10
1.456935992,55.15252619815482,2.61783e-09
1.467342678,54.898800475010994,1.3346300000000002e-09
1.477823697,54.242480844147394,2.60052e-09
1.488379581,52.88713064328272,1.2425799999999999e-08
1.499010863,51.82440259273701,4.08926e-08
