# wavelength_um,flux_ratio
1.142892e+00,2.182062e-10
1.144036e+00,1.160055e-10
1.145180e+00,1.099183e-10
1.146326e+00,9.407384e-11
1.147473e+00,8.610702e-11
1.148621e+00,1.665171e-10
1.149770e+00,8.894350e-11
1.150921e+00,1.231722e-10
1.152072e+00,1.409660e-10
1.153225e+00,1.709630e-10
1.154379e+00,1.112232e-10
1.155534e+00,1.501119e-10
1.156690e+00,1.911999e-10
1.157847e+00,1.747141e-10
1.159005e+00,2.075933e-10
1.160165e+00,2.131023e-10
1.161326e+00,2.360437e-10
1.162488e+00,2.277631e-10
1.163651e+00,2.669999e-10
1.164815e+00,2.105818e-10
1.165980e+00,2.324589e-10
1.167147e+00,2.829121e-10
1.168315e+00,2.277414e-10
1.169484e+00,2.889502e-10
1.170654e+00,2.594691e-10
1.171825e+00,3.045371e-10
1.172997e+00,2.708219e-10
1.174171e+00,2.529151e-10
1.175346e+00,3.222832e-10
1.176522e+00,3.294475e-10
1.177699e+00,2.368823e-10
1.178877e+00,3.054839e-10
1.180056e+00,2.929759e-10
1.181237e+00,2.708747e-10
1.182419e+00,2.720832e-10
1.183602e+00,3.177706e-10
1.184786e+00,3.168501e-10
1.185971e+00,3.245925e-10
1.187158e+00,3.072616e-10
1.188346e+00,2.720302e-10
1.189535e+00,3.290404e-10
1.190725e+00,3.278315e-10
1.191916e+00,3.285951e-10
1.193109e+00,3.219125e-10
1.194302e+00,3.262216e-10
1.195497e+00,2.972996e-10
1.196693e+00,3.315663e-10
1.197891e+00,3.153271e-10
1.199089e+00,3.037219e-10
1.200289e+00,3.146665e-10
1.201490e+00,2.922265e-10
1.202692e+00,3.204258e-10
1.203895e+00,2.683492e-10
1.205100e+00,3.208430e-10
1.206305e+00,3.302046e-10
1.207512e+00,3.089426e-10
1.208720e+00,3.228666e-10
1.209930e+00,3.242530e-10
1.211140e+00,3.035131e-10
1.212352e+00,3.004612e-10
1.213565e+00,3.097155e-10
1.214779e+00,2.930935e-10
1.215994e+00,3.203064e-10
1.217211e+00,3.292298e-10
1.218429e+00,3.233268e-10
1.219648e+00,3.198301e-10
1.220868e+00,3.329325e-10
1.222090e+00,3.181186e-10
1.223312e+00,3.242054e-10
1.224536e+00,3.258990e-10
1.225761e+00,3.360416e-10
1.226988e+00,3.311007e-10
1.228215e+00,3.395025e-10
1.229444e+00,3.375739e-10
1.230674e+00,3.407803e-10
1.231906e+00,3.430872e-10
1.233138e+00,3.376547e-10
1.234372e+00,3.423234e-10
1.235607e+00,3.444927e-10
1.236843e+00,3.434307e-10
1.238081e+00,3.442614e-10
1.239319e+00,3.445000e-10
1.240559e+00,3.436848e-10
1.241800e+00,3.438155e-10
1.243043e+00,3.439257e-10
1.244286e+00,3.435430e-10
1.245531e+00,3.434340e-10
1.246778e+00,3.427194e-10
1.248025e+00,3.420223e-10
1.249274e+00,3.409607e-10
1.250523e+00,3.400578e-10
1.251775e+00,3.397001e-10
1.253027e+00,3.386832e-10
1.254281e+00,3.361736e-10
1.255536e+00,3.215757e-10
1.256792e+00,3.322355e-10
1.258049e+00,3.320664e-10
1.259308e+00,3.291172e-10
1.260568e+00,3.273768e-10
1.261829e+00,3.133362e-10
1.263091e+00,3.141073e-10
1.264355e+00,2.619517e-10
1.265620e+00,2.937818e-10
1.266886e+00,3.152142e-10
1.268154e+00,3.037047e-10
1.269423e+00,2.998946e-10
1.270693e+00,3.211006e-10
1.271964e+00,3.262459e-10
1.273237e+00,3.270985e-10
1.274511e+00,3.274138e-10
1.275786e+00,3.270147e-10
1.277062e+00,3.339230e-10
1.278340e+00,3.348372e-10
1.279619e+00,3.340287e-10
1.280899e+00,3.373848e-10
1.282181e+00,3.318912e-10
1.283463e+00,3.382201e-10
1.284748e+00,3.352628e-10
1.286033e+00,3.403982e-10
1.287320e+00,3.403084e-10
1.288608e+00,3.385882e-10
1.289897e+00,3.402393e-10
1.291187e+00,3.406009e-10
1.292479e+00,3.200188e-10
1.293772e+00,3.295620e-10
1.295067e+00,3.120781e-10
1.296362e+00,3.211183e-10
1.297659e+00,3.327612e-10
1.298958e+00,3.346941e-10
1.300257e+00,3.083858e-10
1.301558e+00,3.002269e-10
1.302861e+00,3.227549e-10
1.304164e+00,2.699485e-10
1.305469e+00,3.195312e-10
1.306775e+00,2.762398e-10
1.308082e+00,3.158124e-10
1.309391e+00,3.077871e-10
1.310701e+00,3.067135e-10
1.312013e+00,3.009433e-10
1.313325e+00,2.621127e-10
1.314639e+00,2.291268e-10
1.315954e+00,2.951389e-10
1.317271e+00,2.915497e-10
1.318589e+00,2.495201e-10
1.319908e+00,2.446715e-10
1.321229e+00,2.893065e-10
1.322551e+00,2.564161e-10
1.323874e+00,2.525738e-10
1.325198e+00,2.594682e-10
1.326524e+00,2.238729e-10
1.327852e+00,1.972407e-10
1.329180e+00,2.065313e-10
1.330510e+00,1.281040e-10
1.331841e+00,1.234296e-10
1.333174e+00,1.960708e-10
1.334507e+00,2.063655e-10
1.335843e+00,2.030225e-10
1.337179e+00,1.843087e-10
1.338517e+00,1.875284e-10
1.339856e+00,1.698607e-10
1.341197e+00,1.676890e-10
1.342539e+00,1.668921e-10
1.343882e+00,9.506630e-11
1.345226e+00,6.971649e-11
1.346572e+00,5.259681e-11
1.347919e+00,2.057165e-11
1.349268e+00,2.556626e-11
1.350618e+00,8.961992e-12
1.351969e+00,4.801729e-12
1.353322e+00,1.477833e-12
1.354676e+00,2.675470e-13
1.356031e+00,5.867438e-13
1.357388e+00,5.556166e-13
1.358746e+00,3.131796e-13
1.360105e+00,2.207063e-13
1.361466e+00,1.748839e-13
1.362828e+00,9.577924e-13
1.364192e+00,5.710885e-13
1.365557e+00,1.168852e-12
1.366923e+00,8.163123e-13
1.368291e+00,5.037244e-13
1.369660e+00,5.028502e-12
1.371030e+00,3.105235e-12
1.372402e+00,2.110404e-13
1.373775e+00,5.961675e-13
1.375149e+00,6.936535e-12
1.376525e+00,3.837534e-12
1.377902e+00,1.452394e-11
1.379281e+00,3.278786e-12
1.380661e+00,2.270246e-12
1.382042e+00,3.262536e-12
1.383425e+00,3.432896e-13
1.384809e+00,5.933893e-13
1.386195e+00,4.493096e-13
1.387581e+00,8.274106e-13
1.388970e+00,4.517998e-12
1.390359e+00,5.313826e-12
1.391750e+00,6.497853e-12
1.393143e+00,5.305078e-12
1.394537e+00,1.648834e-12
1.395932e+00,4.612074e-13
1.397329e+00,1.091118e-11
1.398727e+00,9.827999e-12
1.400126e+00,7.168466e-13
1.401527e+00,2.160645e-12
1.402929e+00,5.206153e-12
1.404333e+00,6.229614e-13
1.405738e+00,4.371125e-12
1.407144e+00,1.970054e-12
1.408552e+00,2.015439e-12
1.409961e+00,3.613508e-13
1.411372e+00,3.279848e-12
1.412784e+00,1.351294e-11
1.414198e+00,3.115602e-12
1.415612e+00,9.321878e-12
1.417029e+00,1.748900e-11
1.418446e+00,5.380562e-12
1.419866e+00,2.803544e-12
1.421286e+00,2.395982e-11
1.422708e+00,2.268482e-11
1.424132e+00,2.473516e-11
1.425556e+00,2.213053e-11
1.426983e+00,3.118598e-11
1.428410e+00,4.719450e-12
1.429840e+00,4.242645e-11
1.431270e+00,3.408872e-11
1.432702e+00,2.118405e-11
1.434136e+00,2.209633e-11
1.435570e+00,4.075749e-11
1.437007e+00,1.632711e-11
1.438444e+00,3.517567e-11
1.439884e+00,4.655464e-11
1.441324e+00,4.200826e-11
1.442766e+00,6.516817e-11
1.444210e+00,5.795994e-11
1.445655e+00,2.853542e-11
1.447101e+00,5.348556e-11
1.448549e+00,5.428917e-11
1.449998e+00,2.395143e-11
1.451449e+00,2.295550e-11
1.452901e+00,7.583589e-11
1.454355e+00,1.024507e-10
1.455810e+00,6.107511e-11
1.457266e+00,4.215598e-11
1.458724e+00,1.273084e-10
1.460184e+00,9.228652e-11
1.461645e+00,6.909255e-11
1.463107e+00,5.831424e-11
1.464571e+00,1.037903e-10
1.466036e+00,3.631066e-11
1.467503e+00,3.789923e-11
1.468971e+00,7.303661e-11
1.470441e+00,2.449543e-11
1.471912e+00,3.791115e-11
1.473385e+00,4.624954e-11
1.474859e+00,9.932109e-11
1.476334e+00,3.962771e-11
1.477811e+00,4.508131e-11
1.479290e+00,6.535348e-11
1.480770e+00,4.850132e-11
1.482252e+00,4.598571e-11
1.483735e+00,6.481425e-11
1.485219e+00,6.053858e-11
1.486705e+00,4.176584e-11
1.488192e+00,6.738115e-11
1.489681e+00,8.540228e-11
1.491172e+00,8.971600e-11
1.492664e+00,7.824478e-11
1.494157e+00,1.170399e-10
1.495652e+00,1.082660e-10
1.497148e+00,1.021759e-10
1.498646e+00,1.117032e-10
1.500146e+00,1.343854e-10
1.501647e+00,1.459498e-10
1.503149e+00,1.226411e-10
1.504653e+00,1.182746e-10
1.506158e+00,1.509206e-10
1.507665e+00,1.383213e-10
1.509174e+00,1.332291e-10
1.510684e+00,1.540982e-10
1.512195e+00,1.330448e-10
1.513708e+00,1.176374e-10
1.515222e+00,1.564680e-10
1.516738e+00,1.461818e-10
1.518256e+00,1.410674e-10
1.519775e+00,1.573676e-10
1.521295e+00,1.394362e-10
1.522818e+00,1.587247e-10
1.524341e+00,1.573987e-10
1.525866e+00,1.556942e-10
1.527393e+00,1.658093e-10
1.528921e+00,1.677022e-10
1.530451e+00,1.640024e-10
1.531982e+00,1.695691e-10
1.533515e+00,1.683745e-10
1.535049e+00,1.654195e-10
1.536585e+00,1.738835e-10
1.538122e+00,1.750251e-10
1.539661e+00,1.723894e-10
1.541201e+00,1.760456e-10
1.542743e+00,1.788527e-10
1.544287e+00,1.727415e-10
1.545832e+00,1.819707e-10
1.547379e+00,1.834091e-10
1.548927e+00,1.847139e-10
1.550476e+00,1.816375e-10
1.552028e+00,1.842618e-10
1.553580e+00,1.876615e-10
1.555135e+00,1.891272e-10
1.556691e+00,1.903671e-10
1.558248e+00,1.903359e-10
1.559807e+00,1.907897e-10
1.561368e+00,1.924359e-10
1.562930e+00,1.918550e-10
1.564494e+00,1.938124e-10
1.566059e+00,1.949635e-10
1.567626e+00,1.934582e-10
1.569194e+00,1.938089e-10
1.570764e+00,1.822034e-10
1.572336e+00,1.757292e-10
1.573909e+00,1.900196e-10
1.575484e+00,1.979073e-10
1.577060e+00,1.880386e-10
1.578638e+00,1.931440e-10
1.580217e+00,1.900092e-10
1.581798e+00,2.034994e-10
1.583381e+00,2.006286e-10
1.584965e+00,2.065227e-10
1.586551e+00,2.096147e-10
1.588138e+00,2.120849e-10
1.589727e+00,2.128958e-10
1.591317e+00,2.144886e-10
1.592910e+00,2.154528e-10
1.594503e+00,2.159838e-10
1.596099e+00,2.159666e-10
1.597695e+00,2.157050e-10
1.599294e+00,2.168253e-10
1.600894e+00,2.106230e-10
1.602496e+00,2.061368e-10
1.604099e+00,2.076870e-10
1.605704e+00,2.206882e-10
1.607310e+00,2.163997e-10
1.608919e+00,2.123453e-10
1.610528e+00,2.063576e-10
1.612140e+00,2.216177e-10
1.613753e+00,2.236695e-10
1.615367e+00,2.233410e-10
1.616983e+00,2.255484e-10
1.618601e+00,2.263550e-10
1.620221e+00,2.281944e-10
1.621842e+00,2.292036e-10
1.623464e+00,2.298813e-10
1.625088e+00,2.300737e-10
1.626714e+00,2.292135e-10
1.628342e+00,2.300047e-10
1.629971e+00,2.310563e-10
1.631602e+00,2.306942e-10
1.633234e+00,2.287626e-10
1.634868e+00,2.327911e-10
1.636504e+00,2.300342e-10
1.638141e+00,2.311958e-10
1.639780e+00,2.304786e-10
1.641421e+00,2.327279e-10
1.643063e+00,2.344490e-10
1.644707e+00,2.311627e-10
1.646353e+00,2.312259e-10
1.648000e+00,2.331918e-10
1.649649e+00,2.359205e-10
1.651299e+00,2.324122e-10
1.652951e+00,2.350028e-10
1.654605e+00,2.329102e-10
1.656260e+00,2.358279e-10
1.657917e+00,2.415640e-10
1.659576e+00,2.433252e-10
1.661237e+00,2.415259e-10
1.662899e+00,2.437706e-10
1.664562e+00,2.423261e-10
1.666228e+00,2.393543e-10
1.667895e+00,2.436684e-10
1.669564e+00,2.449553e-10
1.671234e+00,2.471835e-10
1.672906e+00,2.482763e-10
1.674580e+00,2.480803e-10
1.676255e+00,2.486415e-10
1.677932e+00,2.358022e-10
1.679611e+00,2.477898e-10
1.681292e+00,2.515403e-10
1.682974e+00,2.520487e-10
1.684657e+00,2.510029e-10
1.686343e+00,2.532294e-10
1.688030e+00,2.524012e-10
1.689719e+00,2.422750e-10
1.691410e+00,2.483835e-10
1.693102e+00,2.546799e-10
1.694796e+00,2.550519e-10
1.696491e+00,2.528502e-10
1.698189e+00,2.545635e-10
1.699888e+00,2.527933e-10
1.701589e+00,2.495615e-10
1.703291e+00,2.558533e-10
1.704995e+00,2.510987e-10
1.706701e+00,2.495203e-10
1.708409e+00,2.344395e-10
1.710118e+00,2.535687e-10
1.711829e+00,2.587157e-10
1.713541e+00,2.519939e-10
1.715256e+00,2.453917e-10
1.716972e+00,2.518338e-10
1.718690e+00,2.621001e-10
1.720409e+00,2.341580e-10
1.722131e+00,2.180245e-10
1.723854e+00,2.243200e-10
1.725578e+00,2.406444e-10
1.727305e+00,2.476915e-10
1.729033e+00,2.197416e-10
1.730763e+00,2.548558e-10
1.732494e+00,2.390441e-10
1.734228e+00,2.549300e-10
1.735963e+00,1.945008e-10
1.737700e+00,2.385999e-10
1.739438e+00,2.478752e-10
1.741179e+00,2.076560e-10
1.742921e+00,2.541236e-10
1.744664e+00,2.492144e-10
1.746410e+00,1.834266e-10
1.748157e+00,2.330898e-10
1.749906e+00,2.551677e-10
1.751657e+00,2.297815e-10
1.753410e+00,2.580952e-10
1.755164e+00,2.292892e-10
1.756920e+00,1.680044e-10
1.758678e+00,2.428114e-10
1.760437e+00,2.540041e-10
1.762199e+00,2.167621e-10
1.763962e+00,2.303523e-10
1.765727e+00,1.768870e-10
1.767493e+00,2.409903e-10
1.769262e+00,2.405487e-10
1.771032e+00,2.362668e-10
1.772804e+00,2.233424e-10
1.774577e+00,1.740535e-10
1.776353e+00,1.472740e-10
1.778130e+00,1.646804e-10
1.779909e+00,1.653758e-10
1.781690e+00,1.482717e-10
1.783472e+00,1.901930e-10
1.785257e+00,7.051075e-11
1.787043e+00,1.202846e-10
1.788831e+00,1.920326e-10
1.790621e+00,1.175450e-10
1.792412e+00,6.082914e-11
1.794205e+00,8.052910e-11
1.796001e+00,6.102413e-11
1.797797e+00,9.506882e-11
1.799596e+00,7.017963e-11
1.801397e+00,8.083487e-12
1.803199e+00,2.247816e-11
1.805003e+00,5.994052e-11
1.806809e+00,7.403928e-12
1.808617e+00,2.907092e-11
1.810426e+00,1.997460e-11
1.812238e+00,1.865746e-12
1.814051e+00,2.005874e-11
1.815866e+00,4.267262e-12
1.817682e+00,1.044076e-11
1.819501e+00,2.898501e-12
1.821321e+00,3.247645e-13
1.823144e+00,1.015871e-11
1.824968e+00,8.222269e-12
1.826794e+00,5.180709e-13
1.828621e+00,2.495444e-13
1.830451e+00,1.162180e-13
1.832282e+00,2.530854e-13
1.834115e+00,3.303449e-13
1.835950e+00,5.652820e-14
1.837787e+00,7.370174e-14
1.839626e+00,1.374111e-13
1.841467e+00,8.243354e-14
1.843309e+00,9.080812e-13
1.845153e+00,4.428019e-12
1.846999e+00,4.185298e-13
1.848847e+00,1.643205e-13
1.850697e+00,1.292733e-12
1.852549e+00,6.163418e-12
1.854402e+00,2.512192e-12
1.856257e+00,2.563332e-12
1.858115e+00,4.152948e-12
1.859974e+00,2.333766e-12
1.861834e+00,3.397627e-12
1.863697e+00,3.832596e-13
1.865562e+00,2.447912e-12
1.867428e+00,1.146396e-12
1.869297e+00,4.925753e-14
1.871167e+00,5.520936e-14
1.873039e+00,5.800195e-14
1.874913e+00,5.428472e-14
1.876789e+00,3.616770e-13
1.878667e+00,2.663384e-12
1.880546e+00,1.748317e-12
1.882428e+00,4.346453e-12
1.884311e+00,5.657193e-12
1.886196e+00,2.279148e-12
1.888083e+00,1.575892e-11
1.889972e+00,8.642331e-12
1.891863e+00,4.247812e-12
1.893756e+00,1.384482e-12
1.895651e+00,8.453292e-12
1.897548e+00,1.138115e-12
1.899446e+00,7.667563e-14
1.901346e+00,1.350437e-12
1.903249e+00,6.935396e-13
1.905153e+00,2.401054e-13
1.907059e+00,4.221680e-13
1.908967e+00,6.901579e-13
1.910877e+00,1.055701e-13
1.912789e+00,6.649586e-14
1.914703e+00,1.274627e-13
1.916618e+00,1.700062e-12
1.918536e+00,5.835182e-12
1.920455e+00,3.704703e-13
1.922377e+00,2.624429e-12
1.924300e+00,1.615146e-12
1.926225e+00,2.099269e-12
1.928152e+00,5.568133e-13
1.930082e+00,1.093994e-12
1.932013e+00,6.628161e-13
1.933946e+00,2.815600e-12
1.935881e+00,6.398928e-12
1.937817e+00,1.571557e-12
1.939756e+00,1.859453e-12
1.941697e+00,9.295708e-12
1.943640e+00,8.094474e-12
1.945584e+00,2.953865e-12
1.947531e+00,4.054614e-12
1.949479e+00,8.540076e-12
1.951430e+00,2.617730e-11
1.953382e+00,1.286853e-11
1.955336e+00,3.930339e-12
1.957293e+00,1.197401e-12
1.959251e+00,5.809813e-12
1.961211e+00,1.959862e-11
1.963173e+00,1.568254e-11
1.965138e+00,1.687414e-11
1.967104e+00,3.237605e-11
1.969072e+00,5.148201e-11
1.971042e+00,3.732056e-11
1.973014e+00,5.910598e-11
1.974988e+00,4.194442e-11
1.976964e+00,7.530034e-11
1.978942e+00,7.410233e-11
1.980922e+00,5.713222e-11
1.982904e+00,9.392888e-11
1.984888e+00,9.404740e-11
1.986873e+00,7.581671e-11
1.988861e+00,9.787964e-11
1.990851e+00,8.087344e-11
1.992843e+00,1.042537e-10
1.994837e+00,7.953536e-11
1.996833e+00,4.308932e-11
1.998831e+00,5.993244e-11
